162, 116, 241
160, 106, 248
161, 114, 245
168, 110, 252
159, 107, 248
157, 107, 248
165, 120, 250
161, 109, 244
154, 103, 254
163, 108, 248
162, 107, 249
157, 105, 250
155, 104, 251
166, 110, 253
161, 108, 245
161, 120, 247
164, 111, 243
161, 116, 243
163, 107, 251
163, 109, 248
159, 113, 240
167, 114, 246
165, 110, 250
167, 112, 248
158, 105, 252
166, 112, 246
162, 113, 242
165, 108, 252
163, 107, 253
158, 108, 250
164, 108, 249
168, 112, 249
160, 112, 242
161, 107, 251
161, 112, 247
158, 105, 254
168, 110, 251
164, 111, 247
154, 107, 249
166, 111, 249
163, 108, 254
167, 109, 254
159, 112, 246
160, 112, 244
168, 114, 248
164, 116, 243
162, 113, 246
154, 113, 248
165, 113, 246
168, 109, 254
163, 117, 249
163, 112, 244
161, 116, 242
161, 110, 244
163, 110, 246
161, 108, 246
168, 111, 250
153, 107, 250
157, 105, 254
160, 115, 249
162, 111, 243
158, 113, 248
168, 113, 249
159, 105, 249
166, 115, 246
166, 109, 251
156, 112, 247
159, 107, 249
165, 113, 243
167, 109, 253
160, 107, 247
161, 117, 244
159, 105, 251
159, 110, 247
165, 115, 243
164, 109, 248
163, 114, 243
168, 109, 253
158, 108, 247
155, 107, 248
165, 115, 245
162, 109, 247
177, 106, 254
162, 103, 254
160, 104, 252
157, 109, 241
175, 104, 254
173, 102, 254
178, 121, 251
181, 113, 255
178, 111, 255
172, 111, 255
182, 113, 255
172, 113, 255
170, 115, 255
177, 112, 255
174, 116, 255
171, 110, 255
171, 112, 255
168, 122, 255
175, 109, 255
178, 113, 255
178, 127, 248
176, 115, 255
175, 111, 255
173, 112, 255
179, 113, 255
179, 118, 254
180, 112, 255
174, 111, 255
168, 117, 255
173, 113, 253
177, 114, 254
174, 116, 251
181, 112, 255
178, 117, 255
177, 126, 250
176, 110, 255
176, 112, 255
173, 111, 255
177, 113, 255
180, 118, 255
178, 119, 255
168, 108, 255
171, 113, 255
171, 115, 252
178, 110, 255
182, 114, 255
178, 112, 255
172, 118, 249
173, 109, 255
170, 107, 255
179, 112, 255
170, 111, 255
176, 109, 255
180, 111, 255
178, 114, 255
177, 110, 255
172, 107, 255
