82, 240, 195
84, 237, 197
71, 239, 189
94, 238, 198
64, 238, 187
68, 233, 184
68, 240, 192
82, 236, 188
70, 240, 194
72, 236, 187
71, 240, 190
74, 236, 189
64, 239, 188
86, 239, 191
67, 235, 188
81, 238, 191
73, 237, 194
70, 236, 187
75, 241, 194
72, 240, 193
80, 239, 196
70, 237, 188
76, 237, 196
77, 236, 190
69, 239, 191
77, 237, 191
72, 236, 191
71, 240, 194
80, 238, 190
58, 239, 186
60, 240, 188
58, 240, 187
76, 237, 191
79, 236, 187
73, 236, 193
66, 238, 188
65, 234, 184
68, 240, 191
79, 237, 188
70, 240, 193
67, 237, 188
74, 236, 188
86, 239, 190
73, 237, 193
75, 240, 188
70, 239, 188
71, 235, 186
71, 238, 191
85, 238, 198
75, 236, 190
69, 239, 190
77, 239, 190
94, 241, 193
72, 238, 190
81, 237, 189
73, 240, 190
68, 239, 190
88, 234, 193
75, 236, 194
74, 238, 188
67, 237, 187
77, 239, 194
72, 238, 194
59, 240, 187
75, 240, 196
74, 239, 188
72, 239, 195
69, 238, 188
87, 238, 199
76, 240, 190
75, 236, 189
62, 240, 189
64, 240, 189
73, 239, 188
75, 239, 190
68, 238, 188
90, 238, 200
73, 240, 189
68, 239, 189
70, 239, 191
67, 240, 192
77, 235, 191
